Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
31,Termination,Travel_Rarely,542,Sales,20,3,Life Sciences,1,1488,124943,1,Male,41,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
56,Current employee,Travel_Rarely,1400,Research & Development,7,3,Marketing,1,1489,124944,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,1,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
31,Termination,Travel_Rarely,542,Sales,20,3,Medical,1,1490,124945,1,Male,41,1,3,Manufacturing Director,4,Single,7260,21698,1,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
31,Termination,Travel_Rarely,542,Sales,20,3,Life Sciences,1,1491,124946,1,Male,41,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
31,Termination,Travel_Rarely,542,Sales,20,3,Medical,1,1492,124947,1,Male,41,1,3,Manufacturing Director,4,Single,7260,21698,1,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
56,Current employee,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,1493,124948,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
56,Current employee,Travel_Rarely,1400,Research & Development,7,3,Marketing,1,1494,124949,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,1,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Technical Degree,1,1495,124950,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1496,124951,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Life Sciences,1,1497,124952,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,8,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1498,124953,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Technical Degree,1,1499,124954,3,Male,62,3,1,Sales Representative,1,Divorced,2322,11825,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Life Sciences,1,1500,124955,3,Male,62,3,1,Sales Representative,1,Single,2322,13672,8,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Seek
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1501,124956,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1502,124957,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1503,124958,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Life Sciences,1,1504,124959,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,8,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1505,124960,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Technical Degree,1,1506,124961,3,Male,62,3,1,Sales Representative,1,Divorced,2322,11825,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
23,Current employee,Travel_Rarely,541,Sales,2,1,Life Sciences,1,1507,124962,3,Male,62,3,1,Sales Representative,1,Single,2322,13672,8,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Seek
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1508,124963,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1509,124964,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,1510,124965,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,1511,124966,1,Male,42,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Medical,1,1512,124967,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Technical Degree,1,1513,124968,1,Male,42,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,1514,124969,1,Male,42,3,1,Laboratory Technician,4,Married,2075,23016,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Technical Degree,1,1515,124970,1,Male,42,3,1,Laboratory Technician,4,Married,2075,26092,1,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,1516,124971,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Medical,1,1517,124972,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,1518,124973,1,Male,42,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Medical,1,1519,124974,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Technical Degree,1,1520,124975,1,Male,42,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,3,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,1521,124976,1,Male,42,3,1,Laboratory Technician,4,Married,2075,23016,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
26,Current employee,Travel_Rarely,1355,Human Resources,25,1,Technical Degree,1,1522,124977,1,Male,42,3,1,Laboratory Technician,4,Married,2075,26092,1,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,1523,124978,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
51,Current employee,Travel_Rarely,432,Research & Development,9,4,Medical,1,1524,124979,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,1,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1525,124980,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1526,124981,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,4,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1527,124982,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Medical,1,1528,124983,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1529,124984,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1530,124985,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Seek
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1531,124986,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Medical,1,1532,124987,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1533,124988,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,4,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1534,124989,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Medical,1,1535,124990,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1536,124991,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
30,Current employee,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,1537,124992,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Seek
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1538,124993,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
51,Voluntary Resignation,Travel_Frequently,1150,Research & Development,8,4,Medical,1,1539,124994,1,Male,42,2,2,Healthcare Representative,4,Married,4152,15830,0,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1540,124995,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1541,124996,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1542,124997,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,5,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1543,124998,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,6,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1544,124999,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1545,125000,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,5,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1546,125001,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1547,125002,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,6,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1548,125003,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1549,125004,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,5,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1550,125005,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,6,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
39,Current employee,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,1551,125006,1,Male,42,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1552,125007,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
46,Voluntary Resignation,Travel_Rarely,669,Sales,9,2,Medical,1,1553,125008,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,6,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,1554,125009,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Life Sciences,1,1555,125010,1,Male,42,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Human Resources,1,1556,125011,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Technical Degree,1,1557,125012,1,Male,42,2,4,Healthcare Representative,2,Married,13503,14115,0,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Life Sciences,1,1558,125013,1,Male,42,2,4,Healthcare Representative,2,Married,13503,19002,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Technical Degree,1,1559,125014,1,Male,42,2,4,Healthcare Representative,2,Married,13503,19783,0,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,1560,125015,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Human Resources,1,1561,125016,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Life Sciences,1,1562,125017,1,Male,42,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Human Resources,1,1563,125018,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Technical Degree,1,1564,125019,1,Male,42,2,4,Healthcare Representative,2,Married,13503,14115,0,Y,No,22,3,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Life Sciences,1,1565,125020,1,Male,42,2,4,Healthcare Representative,2,Married,13503,19002,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
25,Current employee,Travel_Rarely,959,Sales,28,3,Technical Degree,1,1566,125021,1,Male,42,2,4,Healthcare Representative,2,Married,13503,19783,0,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,1567,125022,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
40,Current employee,Travel_Frequently,530,Research & Development,1,4,Human Resources,1,1568,125023,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Marketing,1,1569,125024,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,3,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,1570,125025,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,3,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Medical,1,1571,125026,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Other,1,1572,125027,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,3,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,1573,125028,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Medical,1,1574,125029,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Marketing,1,1575,125030,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Other,1,1576,125031,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,1577,125032,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,3,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Medical,1,1578,125033,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Other,1,1579,125034,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,3,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,1580,125035,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,438,Research & Development,18,3,Medical,1,1581,125036,1,Male,42,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Marketing,1,1582,125037,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
51,Current employee,Travel_Rarely,632,Sales,21,4,Other,1,1583,125038,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,7,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Company Website
30,Current employee,Travel_Rarely,1334,Sales,4,2,Medical,1,1584,125039,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1585,125040,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Life Sciences,1,1586,125041,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,5,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1587,125042,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Medical,1,1588,125043,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Life Sciences,1,1589,125044,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,5,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Indeed
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1590,125045,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1591,125046,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1592,125047,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Life Sciences,1,1593,125048,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,5,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1594,125049,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Medical,1,1595,125050,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
30,Current employee,Travel_Rarely,1334,Sales,4,2,Life Sciences,1,1596,125051,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,5,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Indeed
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1597,125052,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1598,125053,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek
46,Current employee,Travel_Frequently,638,Research & Development,1,3,Medical,1,1599,125054,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,1600,125055,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek
46,Current employee,Travel_Frequently,638,Research & Development,1,3,Human Resources,1,1601,125056,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,0,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek
