customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
59860,34,5,34,0,0,0,0,53,54937,3,20,24,3,0,3,1,6,40,8.106,0,0,0
59873,42,14,42,0,0,0,0,41,54937,3,16,24,5,0,0,0,14,43,0,1,1,1
59894,36,4,36,1,0,0,0,60,54943,3,32,36,1,2,0,0,11,28,0,1,1,1
59895,33,5,33,1,0,0,0,60,54943,3,35,48,1,0,0,0,11,28,0,1,1,1
59897,41,12,41,1,0,0,0,57,54860,7,17,24,2,1,0,0,8,34,0,1,1,1
59909,34,4,34,0,0,0,0,59,54879,6,36,48,1,1,3,1,15,25,8.479,0,0,0
59914,27,0,27,1,0,0,0,38,54868,7,27,36,5,0,0,0,8,52,0,1,1,1
59926,35,6,35,1,0,1,0,63,54920,2,18,24,1,4,1,22,7,29,28.801,0,0,0
59929,42,12,42,1,0,0,0,38,54905,2,7,12,5,7,3,1,12,48,9.246,0,0,0
59930,28,0,28,0,0,0,0,38,54905,2,9,12,5,0,6,3,12,48,10.178,0,0,0
59933,40,9,40,0,0,0,0,61,54938,7,21,24,1,0,0,0,4,33,0,1,1,1
59947,52,22,52,0,0,0,0,60,54883,1,41,48,1,1,2,1,9,30,8.838,0,0,0
59950,37,6,37,1,0,1,0,60,54938,6,29,36,1,4,4,4,9,29,13.044,0,0,0
59954,39,8,39,0,0,0,0,64,54851,3,26,36,1,1,2,1,11,23,11.882,0,0,0
59957,37,6,37,0,0,0,0,31,54882,6,17,24,6,0,5,2,11,57,9.032,0,0,0
59957,37,6,37,0,0,0,0,31,54882,6,17,24,6,0,5,2,11,57,9.032,0,0,0
59965,47,21,47,0,0,0,0,57,54894,5,0,12,2,4,0,0,15,26,0,1,1,1
59969,59,29,59,1,0,0,0,63,54875,1,11,12,1,2,0,0,10,26,0,1,1,1
59969,59,29,59,1,0,0,0,63,54875,1,11,12,1,2,0,0,10,26,0,1,1,1
59998,34,2,34,1,0,0,0,60,54874,5,28,36,1,1,0,0,11,27,0,1,1,1
60008,42,11,42,0,0,0,0,55,54872,2,34,36,2,0,0,0,10,34,0,1,1,1
60009,41,8,41,0,0,0,0,55,54872,2,21,24,2,0,3,1,10,34,11.022,0,0,0
60009,41,8,41,0,0,0,0,55,54872,2,21,24,2,0,3,1,10,34,11.022,0,0,0
60013,38,7,38,1,0,0,0,62,54948,5,15,24,1,0,0,0,16,21,0,1,1,1
60014,23,0,23,0,0,0,0,62,54948,5,22,24,1,0,4,3,16,21,11.759,0,0,0
60022,48,16,48,0,0,0,0,63,54901,3,33,36,1,0,0,0,11,24,0,1,1,1
60022,48,16,48,0,0,0,0,63,54901,3,33,36,1,0,0,0,11,24,0,1,1,1
60032,35,7,35,0,0,0,0,46,54926,5,34,36,4,3,1,1,18,35,8.955,0,0,0
60032,35,7,35,0,0,0,0,46,54926,5,34,36,4,3,1,1,18,35,8.955,0,0,0
60033,45,16,45,1,0,0,0,56,54863,7,22,24,2,1,3,1,9,33,9.402,0,0,0
60036,51,23,51,0,0,0,0,61,54891,2,31,36,1,0,2,1,15,23,9.499,0,0,0
60036,51,23,51,0,0,0,0,61,54891,2,31,36,1,0,2,1,15,23,9.499,0,0,0
60040,39,12,39,0,0,0,0,71,54892,2,16,24,0,1,3,1,9,18,7.296,0,0,0
60044,35,7,35,1,0,0,0,64,54878,3,36,48,1,1,6,13,8,27,20.532,0,0,0
60044,35,7,35,1,0,0,0,64,54878,3,36,48,1,1,6,13,8,27,20.532,0,0,0
60048,57,26,57,0,0,1,0,47,54899,2,11,24,4,0,0,0,3,49,0,1,1,1
60052,38,7,38,1,0,0,0,63,54929,4,13,24,1,1,0,0,9,26,0,1,1,1
60052,38,7,38,1,0,0,0,63,54929,4,13,24,1,1,0,0,9,26,0,1,1,1
60061,40,11,40,0,0,0,0,55,54913,2,38,48,2,0,0,0,15,28,0,1,1,1
60061,40,11,40,0,0,0,0,55,54913,2,38,48,2,0,0,0,15,28,0,1,1,1
60064,13,0,13,0,0,0,0,61,54862,6,15,24,1,0,2,1,8,30,9.499,0,0,0
60067,17,0,17,1,0,0,0,50,54911,3,11,12,3,0,5,3,10,39,12.288,0,0,0
60067,17,0,17,1,0,0,0,50,54911,3,11,12,3,0,5,3,10,39,12.288,0,0,0
60068,43,15,43,1,0,0,0,55,54857,5,29,36,2,1,5,3,10,34,11.2,0,0,0
60068,43,15,43,1,0,0,0,55,54857,5,29,36,2,1,5,3,10,34,11.2,0,0,0
60070,37,8,37,0,0,0,0,58,54897,4,23,24,2,1,5,3,11,29,9.275,0,0,0
60083,39,12,39,0,0,0,0,55,54866,5,22,24,2,2,0,0,3,41,0,1,1,1
60096,47,17,47,0,0,0,0,56,54944,4,29,36,2,1,3,1,11,32,9.849,0,0,0
60096,47,17,47,0,0,0,0,56,54944,4,29,36,2,1,3,1,11,32,9.849,0,0,0
60103,39,6,39,1,0,0,0,54,55001,4,-6,0,2,3,0,0,8,36,0,1,1,1
60103,39,6,39,1,0,0,0,54,55001,4,-6,0,2,3,0,0,8,36,0,1,1,1
60114,46,18,46,1,0,0,0,52,55007,7,22,24,3,4,0,0,11,36,0,1,1,1
60116,43,17,43,1,0,0,0,52,55007,7,15,24,3,1,0,0,11,36,0,1,1,1
60118,31,0,31,0,0,0,0,40,55017,3,18,24,5,0,0,0,8,50,0,1,1,1
60118,31,0,31,0,0,0,0,40,55017,3,18,24,5,0,0,0,8,50,0,1,1,1
60127,40,14,40,1,0,0,0,43,55007,7,0,12,4,0,3,1,13,43,7.64,1,1,1
60129,38,10,38,0,0,0,0,56,55042,4,12,24,2,0,1,1,11,32,8.026,0,0,0
60129,38,10,38,0,0,0,0,56,55042,4,12,24,2,0,1,1,11,32,8.026,0,0,0
60134,45,18,45,1,0,0,0,51,54996,2,0,12,3,1,0,0,9,38,0,1,1,1
60137,41,14,41,0,0,0,0,67,55026,3,32,36,0,5,4,3,11,20,13.016,0,0,0
60141,34,9,34,0,0,0,0,40,54993,2,39,48,5,4,0,0,8,50,0,1,1,1
60141,34,9,34,0,0,0,0,40,54993,2,39,48,5,4,0,0,8,50,0,1,1,1
60143,35,7,35,1,0,0,0,45,55024,5,-2,0,4,0,3,0,7,46,0,1,1,1
60144,60,32,60,0,0,0,0,56,55048,6,12,24,2,0,3,29,10,32,35.651,0,0,0
60150,52,23,52,1,0,0,0,42,55031,3,37,48,4,4,0,0,18,39,0,1,1,1
60150,52,23,52,1,0,0,0,42,55031,3,37,48,4,4,0,0,18,39,0,1,1,1
60156,32,4,32,0,0,0,0,46,55007,6,11,24,4,1,0,0,11,41,0,1,1,1
60160,38,9,38,1,0,0,0,52,55009,2,5,12,3,0,0,0,13,33,0,1,1,1
60175,52,17,52,0,0,0,0,58,54965,3,-3,0,2,3,2,0,9,31,0,1,1,1
60180,27,0,27,0,0,0,0,57,55037,7,27,36,2,1,0,0,14,28,0,1,1,1
60181,36,6,36,0,0,0,0,42,55015,4,7,12,4,3,3,1,10,46,7.512,0,0,0
60181,36,6,36,0,0,0,0,42,55015,4,7,12,4,3,3,1,10,46,7.512,0,0,0
60186,66,37,66,1,0,0,0,27,55029,2,35,36,7,3,0,0,13,58,0,1,1,1
60196,50,18,50,1,0,0,0,57,54978,5,12,24,2,1,1,1,6,35,7.437,0,0,0
60196,50,18,50,1,0,0,0,57,54978,5,12,24,2,1,1,1,6,35,7.437,0,0,0
60200,38,8,38,0,0,1,0,60,54962,4,25,36,1,5,0,0,5,33,0,1,1,1
60203,42,13,42,0,0,0,0,58,54974,2,40,48,2,0,2,28,7,34,35.512,0,0,0
60203,42,13,42,0,0,0,0,58,54974,2,40,48,2,0,2,28,7,34,35.512,0,0,0
60222,57,26,57,0,0,0,0,53,55023,5,40,48,2,0,6,6,10,35,12.743,0,0,0
60227,46,16,46,1,0,0,0,36,54957,3,16,24,5,4,4,1,15,48,7.529,0,0,0
60233,42,12,42,0,0,0,0,65,55023,7,-4,0,0,3,0,0,9,24,0,1,1,1
60237,28,0,28,1,0,0,0,27,54996,6,7,12,7,0,0,0,15,57,0,1,1,1
60253,20,0,20,0,0,0,0,50,55011,2,22,24,3,0,0,0,8,40,0,1,1,1
60255,29,0,29,0,0,0,0,50,55011,2,13,24,3,2,0,0,8,40,0,1,1,1
60259,20,0,20,1,0,0,0,51,55044,2,8,12,3,0,0,0,10,38,0,1,1,1
60260,29,0,29,0,0,0,0,62,54997,5,-6,0,1,1,0,0,6,30,0,1,1,1
60261,47,18,47,1,0,0,0,62,54997,5,34,36,1,0,4,2,6,30,8.376,0,0,0
60268,26,0,26,0,0,0,0,55,54995,3,19,24,2,0,5,3,10,33,9.353,0,0,0
60274,36,7,36,0,0,0,0,54,54999,3,25,36,2,1,2,1,12,32,11.392,0,0,0
60283,34,8,34,0,0,0,0,51,55044,2,8,12,3,0,2,2,15,33,10.908,0,0,0
60284,29,0,29,0,0,0,0,73,55012,7,17,24,0,2,2,1,10,16,7.516,0,0,0
60285,31,1,31,0,0,0,0,73,55012,7,26,36,0,2,3,2,10,16,12.193,0,0,0
60290,66,34,66,1,0,0,0,56,54972,4,23,36,2,3,0,0,10,32,0,1,1,1
60291,48,21,48,1,0,0,0,52,54995,6,28,36,3,1,1,1,8,38,8.889,0,0,0
60291,48,21,48,1,0,0,0,52,54995,6,28,36,3,1,1,1,8,38,8.889,0,0,0
60296,51,23,51,0,0,0,0,58,55007,3,9,12,2,3,0,0,13,27,0,1,1,1
60296,51,23,51,0,0,0,0,58,55007,3,9,12,2,3,0,0,13,27,0,1,1,1
60298,44,16,44,1,0,0,0,57,54953,4,31,36,2,1,2,1,7,35,10.539,0,0,0
60298,44,16,44,1,0,0,0,57,54953,4,31,36,2,1,2,1,7,35,10.539,0,0,0
60301,78,47,78,0,0,0,0,68,55021,6,40,48,0,0,0,0,6,24,0,1,1,1
60305,53,22,53,1,0,0,0,64,55027,2,36,48,1,0,0,0,9,25,0,1,1,1
60307,45,15,45,0,0,0,0,69,54959,6,16,24,0,1,3,1,12,17,10.953,0,0,0
60308,45,13,45,0,0,0,0,54,54973,6,27,36,2,0,0,0,9,36,0,1,1,1
60309,52,22,52,1,0,0,0,52,54965,5,37,48,3,2,2,2,10,37,8.587,0,0,0
60310,43,16,43,0,0,0,0,57,54996,6,40,48,2,1,1,26,12,29,32.442,0,0,0
60325,63,32,63,1,0,0,0,46,55112,5,-7,0,4,1,0,0,14,38,0,1,1,1
60326,39,12,39,0,0,0,0,32,55075,6,8,12,6,1,2,1,14,53,7.996,0,0,0
60328,37,5,37,1,0,0,0,48,55102,3,8,12,3,1,0,0,21,29,0,1,1,1
60330,36,6,36,0,0,0,0,51,55057,2,-5,0,3,1,1,0,9,39,0,1,1,1
60337,35,11,35,0,0,0,0,56,55088,3,16,24,2,2,1,1,8,35,8.429,0,0,0
60338,55,25,55,0,0,0,0,64,55057,4,22,24,0,2,3,2,7,28,8.381,0,0,0
60346,39,12,39,0,0,0,0,60,55141,5,13,24,1,3,0,0,11,27,0,1,1,1
60346,39,12,39,0,0,0,0,60,55141,5,13,24,1,3,0,0,11,27,0,1,1,1
60347,35,6,35,1,0,0,0,57,55098,7,22,24,1,0,3,2,8,34,9.739,0,0,0
60357,49,19,49,1,0,0,0,62,55118,4,41,48,1,2,0,22,6,31,29.332,0,0,0
60367,24,0,24,0,0,0,0,56,55056,7,12,24,2,3,0,0,14,28,0,1,1,1
60382,39,12,39,1,0,0,0,74,55065,3,40,48,0,1,4,2,9,16,12.882,0,0,0
60382,39,12,39,1,0,0,0,74,55065,3,40,48,0,1,4,2,9,16,12.882,0,0,0
60385,36,7,36,1,0,0,0,59,55077,2,30,36,1,0,0,0,10,29,0,1,1,1
60388,34,5,34,0,0,0,0,54,55078,4,22,24,2,3,2,27,9,36,33.883,0,0,0
60392,28,0,28,0,0,0,0,53,55062,3,12,24,3,0,4,8,4,42,14.874,0,0,0
60394,47,18,47,1,0,0,0,63,55102,7,25,36,1,0,4,2,14,22,9.294,0,0,0
60407,34,2,34,0,0,0,0,57,55059,4,41,48,2,4,3,1,8,33,12.682,0,0,0
60407,34,2,34,0,0,0,0,57,55059,4,41,48,2,4,3,1,8,33,12.682,0,0,0
60416,77,49,77,0,0,0,0,68,55131,4,14,24,0,1,2,1,4,26,8.202,0,0,0
60416,77,49,77,0,0,0,0,68,55131,4,14,24,0,1,2,1,4,26,8.202,0,0,0
60422,38,6,38,0,0,0,0,77,55062,7,19,24,1,0,2,1,8,13,7.466,0,0,0
60425,21,0,21,1,0,0,0,46,55120,6,39,48,3,1,0,0,5,47,0,1,1,1
60430,50,21,50,1,0,0,0,58,55137,6,10,12,2,0,4,3,20,21,10.052,0,0,0
60432,50,19,50,0,0,0,0,47,55096,4,-1,0,3,0,1,0,16,36,0,1,1,1
60436,42,10,42,0,0,0,0,48,55150,3,38,48,3,0,3,3,11,39,10.259,0,0,0
60437,50,20,50,0,0,0,0,60,55101,5,40,48,1,1,0,0,9,30,0,1,1,1
60439,46,15,46,0,0,0,0,56,55084,5,-2,0,2,0,0,0,14,29,0,1,1,1
60441,35,6,35,0,0,0,0,47,55074,5,-3,0,3,1,0,0,13,38,0,1,1,1
60448,45,18,45,0,0,0,0,39,55112,5,13,24,5,0,3,1,15,45,7.936,0,0,0
60456,44,13,44,0,0,0,0,44,55128,2,22,24,4,0,3,1,11,43,8.139,0,0,0
60457,29,1,29,1,0,0,0,55,55073,5,-1,0,2,0,2,0,8,35,0,1,1,1
60458,32,0,32,0,0,0,0,43,55099,6,28,36,4,1,0,0,12,44,0,1,1,1
60458,32,0,32,0,0,0,0,43,55099,6,28,36,4,1,0,0,12,44,0,1,1,1
60459,39,9,39,1,0,0,0,39,55117,5,28,36,5,2,3,2,16,44,9.408,0,0,0
60459,39,9,39,1,0,0,0,39,55117,5,28,36,5,2,3,2,16,44,9.408,0,0,0
60461,47,22,47,1,0,0,0,49,55070,1,-2,0,3,1,0,0,9,41,0,1,1,1
60488,38,2,38,0,0,0,0,60,55082,4,21,24,1,2,0,0,8,31,0,1,1,1
60488,38,2,38,0,0,0,0,60,55082,4,21,24,1,2,0,0,8,31,0,1,1,1
60493,44,11,44,0,0,0,0,58,55106,5,12,24,2,2,3,1,7,33,7.293,0,0,0
60496,48,16,48,1,0,0,0,39,55136,2,38,48,5,2,2,1,19,40,7.961,0,0,0
60497,37,6,37,1,0,0,0,55,55108,3,38,48,2,1,0,21,10,34,27.749,0,0,0
60500,38,10,38,0,0,0,0,68,55126,6,24,36,0,4,0,0,9,21,0,1,1,1
60513,29,0,29,0,0,0,0,56,55092,6,28,36,2,0,2,1,9,34,7.846,0,0,0
60518,31,0,31,0,0,0,0,39,55078,7,31,36,5,4,0,0,18,42,0,1,1,1
60518,31,0,31,0,0,0,0,39,55078,7,31,36,5,4,0,0,18,42,0,1,1,1
60524,54,24,54,0,0,0,0,61,55104,3,15,24,1,1,0,0,3,35,0,1,1,1
60533,46,19,46,0,0,0,0,63,55154,6,29,36,1,1,0,0,7,28,0,1,1,1
60542,41,12,41,1,0,0,0,55,55188,6,-6,0,2,0,1,0,14,29,0,1,1,1
60548,30,3,30,0,0,0,0,55,55319,3,22,24,2,1,2,1,16,28,11.074,0,0,0
60553,39,8,39,1,0,0,0,57,55342,4,40,48,2,4,4,1,12,30,8.902,0,0,0
60556,47,18,47,0,0,0,0,48,55278,4,28,36,3,0,0,4,15,35,11.359,0,0,0
60559,28,0,28,0,0,0,0,40,55274,2,10,12,5,1,3,1,13,46,8.693,0,0,0
60559,28,0,28,0,0,0,0,40,55274,2,10,12,5,1,3,1,13,46,8.693,0,0,0
60565,49,21,49,0,0,0,0,54,55323,5,27,36,2,0,6,3,15,30,10.745,0,0,0
60566,43,15,43,0,0,0,0,54,55323,6,-2,0,2,0,0,0,15,30,0,1,1,1
60566,43,15,43,0,0,0,0,54,55323,6,-2,0,2,0,0,0,15,30,0,1,1,1
60572,46,17,46,0,0,0,0,46,55326,7,22,24,4,1,0,0,13,40,0,1,1,1
60581,48,20,48,1,0,0,0,57,55280,3,25,36,2,3,0,0,13,28,0,1,1,1
60582,54,24,54,0,0,0,0,55,55287,4,16,24,2,0,0,0,12,32,0,1,1,1
60596,38,13,38,1,0,0,0,49,55341,4,29,36,3,0,1,15,10,39,21.5,0,0,0
60596,38,13,38,1,0,0,0,49,55341,4,29,36,3,0,1,15,10,39,21.5,0,0,0
60603,46,20,46,1,0,0,0,53,55313,2,41,48,3,0,0,0,8,37,0,1,1,1
60605,25,0,25,1,0,0,0,63,55315,4,12,24,1,2,3,2,10,26,10.323,0,0,0
60605,25,0,25,1,0,0,0,63,55315,4,12,24,1,2,3,2,10,26,10.323,0,0,0
60607,51,20,51,0,0,0,0,63,55315,3,38,48,1,0,0,0,10,26,0,1,1,1
60614,50,16,50,1,0,0,0,39,55308,5,34,36,5,1,0,0,17,43,0,1,1,1
60614,50,16,50,1,0,0,0,39,55308,5,34,36,5,1,0,0,17,43,0,1,1,1
60638,32,4,32,0,0,0,0,59,55306,5,13,24,1,3,0,0,10,29,0,1,1,1
60639,40,12,40,1,0,0,0,38,55322,3,40,48,5,0,0,0,13,47,0,1,1,1
60642,38,6,38,1,0,0,0,50,55311,6,22,24,3,1,0,0,10,38,0,1,1,1
60656,29,1,29,1,0,0,0,50,55317,4,12,24,3,3,0,0,11,37,0,1,1,1
60658,43,13,43,1,0,0,0,50,55317,4,-3,0,3,0,0,0,11,37,0,1,1,1
60667,40,11,40,1,0,0,0,60,55253,2,39,48,1,0,0,0,13,25,0,1,1,1
60671,67,39,67,1,0,0,0,56,55266,1,32,36,2,0,0,0,6,36,0,1,1,1
60671,67,39,67,1,0,0,0,56,55266,1,32,36,2,0,0,0,6,36,0,1,1,1
60678,49,19,49,0,0,0,0,44,55286,1,6,12,4,1,0,0,10,44,0,1,1,1
60681,25,0,25,0,0,0,0,42,55288,7,-3,0,4,0,1,0,9,47,0,1,1,1
60683,40,9,40,1,0,0,0,42,55288,7,37,48,4,1,0,0,9,47,0,1,1,1
60686,17,0,17,1,0,0,0,42,55288,7,22,24,4,0,1,1,9,47,7.502,0,0,0
60688,20,0,20,0,0,0,0,53,55284,3,23,24,2,3,3,2,19,26,12.802,0,0,0
60688,20,0,20,0,0,0,0,53,55284,3,23,24,2,3,3,2,19,26,12.802,0,0,0
60708,30,0,30,1,0,0,0,52,55321,3,28,36,3,0,0,0,10,36,0,1,1,1
60711,54,22,54,0,0,0,0,53,55309,1,17,24,2,2,0,0,20,26,0,1,1,1
60711,54,22,54,0,0,0,0,53,55309,1,17,24,2,2,0,0,20,26,0,1,1,1
60715,54,27,54,1,0,0,0,53,55309,1,26,36,2,1,0,0,20,26,0,1,1,1
60715,54,27,54,1,0,0,0,53,55309,1,26,36,2,1,0,0,20,26,0,1,1,1
60717,39,11,39,0,0,0,0,43,55347,4,12,24,4,1,3,1,11,45,7.732,0,0,0
60717,39,11,39,0,0,0,0,43,55347,4,12,24,4,1,3,1,11,45,7.732,0,0,0
60722,29,1,29,0,0,0,0,55,55331,3,15,24,2,0,3,1,14,29,8.149,0,0,0
60730,19,0,19,1,0,0,0,53,55325,7,-2,0,3,0,1,0,11,35,0,1,1,1
60732,24,0,24,1,0,0,0,43,55263,6,26,36,4,1,0,0,12,43,0,1,1,1
60737,35,2,35,1,0,0,0,58,55325,3,0,12,2,2,0,0,10,31,0,1,1,1
60742,51,22,51,0,0,0,0,54,55309,4,40,48,2,1,0,0,14,30,0,1,1,1
60755,48,17,48,0,0,0,0,55,55258,2,41,48,2,1,5,2,7,37,11.911,0,0,0
60758,32,2,32,1,0,0,0,55,55258,2,32,36,2,1,2,28,7,37,35.16,0,0,0
60769,31,4,31,0,0,0,0,56,55273,5,15,24,2,0,1,1,11,31,9.399,0,0,0
60780,52,20,52,1,0,0,0,53,55335,3,40,48,3,4,3,1,11,35,10.022,0,0,0
60780,52,20,52,1,0,0,0,53,55335,3,40,48,3,4,3,1,11,35,10.022,0,0,0
60783,62,32,62,0,0,0,0,48,55263,4,8,12,3,2,4,2,9,42,9.932,0,0,0
60795,43,11,43,1,0,0,0,63,55285,3,26,36,1,0,0,0,10,25,0,1,1,1
60796,28,0,28,0,0,0,0,63,55285,3,16,24,1,0,4,2,10,25,8.746,0,0,0
60813,55,24,55,0,0,0,0,60,55330,4,-5,0,1,0,0,0,11,27,0,1,1,1
60818,38,6,38,1,0,0,0,63,55327,3,11,24,1,1,0,0,11,25,0,1,1,1
60824,34,9,34,0,0,0,0,59,55255,7,11,24,1,0,0,0,5,34,0,1,1,1
60825,23,0,23,1,0,0,0,38,55320,5,29,36,5,3,5,18,11,49,24.972,0,0,0
60840,39,5,39,0,0,0,0,54,55350,2,15,24,2,0,3,1,17,28,8.678,0,0,0
60843,60,28,60,0,0,0,0,54,55350,1,29,36,2,1,5,25,17,28,32.089,0,0,0
60860,31,2,31,1,0,0,0,45,55252,5,26,36,4,0,0,0,14,39,0,1,1,1
60860,31,2,31,1,0,0,0,45,55252,5,26,36,4,0,0,0,14,39,0,1,1,1
60863,62,33,62,1,0,0,0,54,55307,5,29,36,2,0,4,2,12,33,9.093,0,0,0
60877,40,13,40,0,0,0,0,28,55330,4,21,24,7,2,2,28,28,43,35.002,0,0,0
60877,40,13,40,0,0,0,0,28,55330,4,21,24,7,2,2,28,28,43,35.002,0,0,0
60884,38,11,38,0,0,0,0,58,55340,2,22,24,2,1,2,1,12,29,7.899,0,0,0
60885,40,8,40,1,0,0,0,58,55340,2,19,24,2,0,0,0,12,29,0,1,1,1
60891,41,10,41,1,0,0,0,64,55258,7,32,36,1,1,2,2,8,27,10.958,0,0,0
60893,44,12,44,1,0,0,0,64,55258,7,19,24,1,3,0,0,8,27,0,1,1,1
60895,51,28,51,0,0,0,0,64,55258,6,14,24,1,0,0,0,8,27,0,1,1,1
60897,41,10,41,1,0,0,0,58,55349,7,15,24,1,1,4,2,7,34,8.325,0,0,0
60897,41,10,41,1,0,0,0,58,55349,7,15,24,1,1,4,2,7,34,8.325,0,0,0
60904,13,0,13,1,0,0,0,43,55313,3,30,36,4,0,5,12,12,43,18.992,0,0,0
60913,50,23,50,0,0,0,0,47,55318,5,40,48,3,0,0,6,15,36,14.165,0,0,0
60928,37,10,37,0,0,0,0,60,55291,5,25,36,1,4,0,0,7,32,0,1,1,1
60929,44,14,44,0,0,0,0,68,55278,5,31,36,0,0,3,2,7,23,9.248,0,0,0
60941,33,7,33,1,0,0,0,56,55306,2,21,24,2,4,0,0,15,27,0,1,1,1
60953,66,38,66,0,0,0,0,56,55310,5,-5,0,2,0,0,0,9,34,0,1,1,1
60955,46,19,46,0,0,0,0,52,55251,5,-4,0,3,1,0,0,11,36,0,1,1,1
60962,39,8,39,0,0,0,0,48,55259,7,27,36,3,0,0,26,8,43,32.624,0,0,0
60965,23,0,23,1,0,0,0,45,55277,2,18,24,4,1,5,3,10,44,9.842,0,0,0
60973,31,2,31,1,0,0,0,67,55258,6,-3,0,0,0,0,0,13,19,0,1,1,1
60976,35,7,35,1,0,0,0,37,55347,3,24,36,5,4,0,0,7,54,0,1,1,1
60976,35,7,35,1,0,0,0,37,55347,3,24,36,5,4,0,0,7,54,0,1,1,1
60983,44,18,44,1,0,0,0,40,55269,7,29,36,5,3,0,0,15,44,0,1,1,1
60986,33,3,33,0,0,0,0,61,55316,4,32,36,1,0,0,0,11,26,0,1,1,1
60998,31,3,31,1,0,0,0,50,55273,4,12,24,3,0,0,0,6,43,0,1,1,1
61011,39,13,39,0,1,0,0,75,55264,2,5,12,0,0,1,1,14,10,10.699,0,0,0
61011,39,13,39,0,1,0,0,75,55264,2,5,12,0,0,1,1,14,10,10.699,0,0,0
61014,35,7,35,1,0,0,0,55,55281,4,22,24,2,1,5,3,11,32,9.43,0,0,0
61017,39,10,39,1,0,0,0,55,55281,4,32,36,2,0,4,2,11,32,12.213,0,0,0
61017,39,10,39,1,0,0,0,55,55281,4,32,36,2,0,4,2,11,32,12.213,0,0,0
61029,45,16,45,0,0,0,0,49,55303,7,36,48,3,2,0,0,12,38,0,1,1,1
61037,42,12,42,0,0,0,0,59,55252,2,40,48,1,1,2,2,7,33,9.056,0,0,0
61038,33,4,33,1,0,0,0,59,55252,2,28,36,1,0,0,0,7,33,0,1,1,1
61039,38,11,38,1,0,0,0,59,55252,2,40,48,1,0,3,2,7,33,8.984,0,0,0
61047,29,0,29,1,0,0,0,40,55311,4,15,24,5,3,3,3,10,49,10.708,0,0,0
61050,33,4,33,1,0,0,0,40,55311,4,9,12,5,0,2,1,10,49,8.279,0,0,0
61054,33,3,33,1,0,0,0,56,55277,4,-2,0,2,3,1,0,11,32,0,1,1,1
61063,49,17,49,0,0,0,1,45,55278,7,30,36,4,1,1,22,9,44,28.663,0,0,0
61096,31,0,31,0,0,0,0,52,55292,5,28,36,3,0,0,0,13,34,0,1,1,1
61098,35,8,35,0,0,0,0,52,55292,5,27,36,3,0,0,0,13,34,0,1,1,1
61098,35,8,35,0,0,0,0,52,55292,5,27,36,3,0,0,0,13,34,0,1,1,1
61116,28,1,28,1,0,0,0,78,55333,5,-5,0,1,4,0,0,10,11,0,1,1,1
61129,18,0,18,0,0,0,0,67,55347,4,40,48,0,1,0,0,7,25,0,1,1,1
61134,38,10,38,0,0,0,0,68,55290,6,10,12,0,3,0,0,3,27,0,1,1,1
61135,26,0,26,0,0,1,0,68,55290,6,29,36,0,3,0,0,3,27,0,1,0,0
61139,35,12,35,0,0,0,0,59,55269,3,22,24,1,0,2,1,13,26,11.046,0,0,0
61143,31,0,31,1,0,0,1,67,55296,7,26,36,0,0,3,6,13,19,13.193,0,0,0
61170,47,16,47,0,0,0,0,51,55349,7,-2,0,3,4,0,0,12,35,0,1,1,1
61175,61,32,61,0,0,0,0,55,55262,3,-2,0,2,0,0,0,13,31,0,1,1,1
61179,37,4,37,1,0,0,0,46,55252,4,5,12,4,1,0,0,16,37,0,1,1,1
61182,44,17,44,0,0,0,0,47,55279,4,29,36,3,2,5,2,7,44,8.539,0,0,0
61187,26,0,26,0,0,0,0,70,55259,4,31,36,0,1,0,0,13,16,0,1,1,1
61211,19,0,19,1,0,0,0,59,55323,6,12,24,2,0,0,0,8,32,0,1,1,1
61212,29,1,29,0,0,0,0,59,55323,6,29,36,2,0,1,3,8,32,9.907,0,0,0
61234,36,7,36,0,0,0,0,60,55344,6,38,48,1,2,0,0,5,33,0,1,1,1
61244,51,20,51,1,0,0,0,40,55281,1,5,12,5,1,0,0,13,45,0,1,1,1
61245,40,11,40,0,0,0,0,40,55281,2,7,12,5,4,0,0,13,45,0,1,1,1
61260,36,6,36,1,0,0,0,61,55288,2,21,24,1,0,2,1,9,29,9.316,0,0,0
61263,39,11,39,1,0,0,0,45,55306,2,18,24,4,1,0,0,14,40,0,1,1,1
61263,39,11,39,1,0,0,0,45,55306,2,18,24,4,1,0,0,14,40,0,1,1,1
61272,24,0,24,1,0,0,0,59,55326,7,41,48,1,1,3,1,12,27,11.119,0,0,0
61273,24,0,24,1,0,0,0,59,55326,7,12,24,1,1,0,0,12,27,0,1,1,1
61293,23,0,23,1,0,0,0,39,55279,3,5,12,5,2,0,0,15,45,0,1,1,1
61294,36,7,36,1,0,0,0,39,55279,3,37,48,5,0,0,0,15,45,0,1,1,1
61304,37,10,37,1,0,0,0,53,55317,6,26,36,2,0,0,0,12,33,0,1,1,1
61304,37,10,37,1,0,0,0,53,55317,6,26,36,2,0,0,0,12,33,0,1,1,1
61307,33,4,33,1,0,0,0,48,55271,2,28,36,3,2,4,1,6,45,7.922,0,0,0
